Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,SILVA138_updated_classification,Name,Ecologically_relevant_classification,Ecologically_relevant_classification_aggregated,Ecologically_relevant_classification_aggregated_notes
1705,OTU1705,Bacteria,Chloroflexi,SAR202 clade,,,,JN233054.1.1435,Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;,c_SAR202 clade,SAR202 clade,SAR202 clade,
2295,OTU2295,Bacteria,Chloroflexi,SAR202 clade,,,,JN233131.1.1427,Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;,c_SAR202 clade,SAR202 clade,SAR202 clade,
1118,OTU1118,Bacteria,Chloroflexi,SAR202 clade,,,,JQ678410.1.1465,Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;,c_SAR202 clade,SAR202 clade,SAR202 clade,
1342,OTU1342,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726883.1.1242,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
2091,OTU2091,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726886.1.1207,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1315,OTU1315,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EF573752.1.1474,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
364,OTU364,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EF574859.1.1503,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
452,OTU452,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EF575193.1.1476,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
434,OTU434,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EU795215.10977.12472,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
215,OTU215,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EU802603.1.1489,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
808,OTU808,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,GQ347099.1.1399,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1040,OTU1040,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,GQ347371.1.1373,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1546,OTU1546,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,GU145517.1.1480,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1407,OTU1407,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,GU235112.1.1356,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1011,OTU1011,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HM057716.1.1496,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
957,OTU957,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HM799123.1.1429,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
428,OTU428,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672002.1.1448,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1097,OTU1097,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672343.1.1480,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
920,OTU920,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672646.1.1481,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
719,OTU719,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672912.1.1480,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1204,OTU1204,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673011.1.1478,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
432,OTU432,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673228.1.1451,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1057,OTU1057,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673536.1.1466,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
451,OTU451,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673882.1.1474,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
806,OTU806,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673908.1.1463,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1912,OTU1912,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673994.1.1476,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
827,OTU827,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674037.1.1480,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
494,OTU494,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674163.1.1495,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
472,OTU472,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674623.1.1540,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
348,OTU348,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,JN233016.1.1438,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
141,OTU141,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,U65908.1.1509,Bacteria;SAR324 clade(Marine group B);,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
7,OTU7,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EU802925.1.1450,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
168,OTU168,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EU802960.1.1455,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
646,OTU646,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EF572962.1.1462,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
531,OTU531,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AACY023939069.20.1514,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
303,OTU303,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726885.1.1230,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1002,OTU1002,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EU802445.1.1460,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1072,OTU1072,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,FJ615186.1.1437,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
200,OTU200,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674246.1.1475,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
265,OTU265,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EU802302.1.1503,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
680,OTU680,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,GQ337287.1.1463,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
760,OTU760,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673662.1.1479,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1445,OTU1445,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,JN166345.1.1477,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
743,OTU743,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673563.1.1480,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
832,OTU832,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673107.1.1420,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
685,OTU685,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672544.1.1260,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
856,OTU856,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674197.1.1511,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1188,OTU1188,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,DQ396094.1.1483,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
963,OTU963,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673598.1.1478,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1021,OTU1021,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672971.1.1481,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1174,OTU1174,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673559.1.1477,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
967,OTU967,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673861.1.1478,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1243,OTU1243,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726954.1.1223,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1095,OTU1095,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672591.1.1477,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1264,OTU1264,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674220.1.1476,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
1672,OTU1672,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672842.1.1478,,o_SAR324 clade(Marine group B),SAR324 clade,SAR324 clade,
235,OTU235,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020255495.903.2404,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
705,OTU705,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020393406.361.1862,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
220,OTU220,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020398456.2130.3630,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
31,OTU31,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020481938.3418.4929,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
19,OTU19,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020549891.3846.5359,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
847,OTU847,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020553861.2031.3562,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
26,OTU26,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020562322.3851.5364,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
254,OTU254,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AACY020563509.792.2305,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
528,OTU528,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AF406530.1.1447,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
28,OTU28,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,DQ009125.1.1942,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
39,OTU39,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,DQ009141.1.1996,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
20,OTU20,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EF572127.1.1520,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
169,OTU169,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EF572587.1.1496,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
300,OTU300,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EF573689.1.1488,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
386,OTU386,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EF574040.1.1487,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
179,OTU179,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EF574241.1.1490,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
411,OTU411,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU544748.1.1454,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
121,OTU121,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU686640.25381.26914,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
977,OTU977,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU799540.1.1504,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
459,OTU459,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802366.1.1420,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
256,OTU256,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802400.1.1495,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
214,OTU214,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802437.1.1387,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
104,OTU104,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802543.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
393,OTU393,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802670.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
306,OTU306,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802819.1.1500,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
350,OTU350,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802831.1.1482,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
429,OTU429,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802835.1.1505,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
360,OTU360,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802901.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
508,OTU508,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802903.1.1488,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
341,OTU341,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802924.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
161,OTU161,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802942.1.1496,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
177,OTU177,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802971.1.1498,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
271,OTU271,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU803064.1.1484,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
1151,OTU1151,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU803136.1.1458,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
263,OTU263,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU803169.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
965,OTU965,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR683452.1.1468,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
820,OTU820,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR683711.1.1469,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
1456,OTU1456,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684215.1.1469,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
1066,OTU1066,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684614.1.1497,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
1570,OTU1570,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684911.1.1497,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
2465,OTU2465,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,GQ377836.1.1279,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
387,OTU387,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,GU061386.1.1471,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
316,OTU316,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,GU061453.1.1514,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
339,OTU339,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,GU061825.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
885,OTU885,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HM798599.1.1491,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
2304,OTU2304,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,JN591884.1.1486,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
2667,OTU2667,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,JN832934.1.1425,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
401,OTU401,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,JQ062671.1.1498,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;,f_SAR86 clade,SAR86 clade,SAR86 clade,
1230,OTU1230,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU799228.1.1501,,f_SAR86 clade,SAR86 clade,SAR86 clade,
486,OTU486,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FJ745180.1.1374,,f_SAR86 clade,SAR86 clade,SAR86 clade,
36,OTU36,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EF572710.1.1498,,f_SAR86 clade,SAR86 clade,SAR86 clade,
707,OTU707,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FJ744819.1.1371,,f_SAR86 clade,SAR86 clade,SAR86 clade,
1429,OTU1429,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU394556.1.1501,,f_SAR86 clade,SAR86 clade,SAR86 clade,
1081,OTU1081,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ672213.1.1501,,f_SAR86 clade,SAR86 clade,SAR86 clade,
1574,OTU1574,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ671824.1.1501,,f_SAR86 clade,SAR86 clade,SAR86 clade,
326,OTU326,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802292.1.1292,,f_SAR86 clade,SAR86 clade,SAR86 clade,
2883,OTU2883,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ672130.1.1515,,f_SAR86 clade,SAR86 clade,SAR86 clade,
1241,OTU1241,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU800569.1.1501,,f_SAR86 clade,SAR86 clade,SAR86 clade,
1335,OTU1335,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ671881.1.1488,,f_SAR86 clade,SAR86 clade,SAR86 clade,
604,OTU604,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU799981.1.1461,,f_SAR86 clade,SAR86 clade,SAR86 clade,
668,OTU668,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR683683.1.1457,,f_SAR86 clade,SAR86 clade,SAR86 clade,
650,OTU650,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684885.1.1494,,f_SAR86 clade,SAR86 clade,SAR86 clade,
2301,OTU2301,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684766.1.1486,,f_SAR86 clade,SAR86 clade,SAR86 clade,
1254,OTU1254,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684227.1.1444,,f_SAR86 clade,SAR86 clade,SAR86 clade,
403,OTU403,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,AF382133.1.1488,,f_SAR86 clade,SAR86 clade,SAR86 clade,
507,OTU507,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,EU795175.18550.20063,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;,g_SAR92 clade,SAR92 clade (Gammaproteobacteria),SAR92 clade (Gammaproteobacteria),
1524,OTU1524,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,EU799832.1.1497,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;,g_SAR92 clade,SAR92 clade (Gammaproteobacteria),SAR92 clade (Gammaproteobacteria),
1749,OTU1749,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,FJ826169.1.1468,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;,g_SAR92 clade,SAR92 clade (Gammaproteobacteria),SAR92 clade (Gammaproteobacteria),
320,OTU320,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,FR683900.1.1492,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;,g_SAR92 clade,SAR92 clade (Gammaproteobacteria),SAR92 clade (Gammaproteobacteria),
